timestamp,close,high,low,open,volume
2017-09-11 09:30:00,935.0,935.0,934.25,934.25,16304.0
2017-09-11 09:31:00,934.8929,935.15,933.17,933.8,4507.0
2017-09-11 09:32:00,934.46,935.22,934.02,935.04,4457.0
2017-09-11 09:33:00,933.98,934.45,933.66,934.45,3400.0
2017-09-11 09:34:00,933.99,934.66,933.69,934.33,3666.0
2017-09-11 09:35:00,934.16,934.49,934.16,934.49,400.0
2017-09-11 09:36:00,934.7869999999999,934.995,934.36,934.405,1350.0
2017-09-11 09:37:00,935.1,935.1,934.62,934.97,4918.0
2017-09-11 09:38:00,934.75,935.75,934.745,935.405,11382.0
2017-09-11 09:39:00,935.4599,935.4599,934.25,934.77,7736.0
2017-09-11 09:40:00,936.24,936.8575,935.41,935.41,4804.0
2017-09-11 09:41:00,936.29,936.75,935.86,936.35,4900.0
2017-09-11 09:42:00,936.27,936.78,935.97,936.095,9300.0
2017-09-11 09:43:00,937.33,937.33,936.2928,936.65,5177.0
2017-09-11 09:44:00,937.6533,938.38,937.1638,937.2533,9362.0
2017-09-11 09:45:00,938.03,938.06,937.1519999999999,937.76,6463.0
2017-09-11 09:46:00,938.06,938.16,937.96,937.97,1871.0
2017-09-11 09:47:00,937.65,938.37,937.5,937.86,3010.0
2017-09-11 09:48:00,937.21,937.5954,936.8,937.35,4471.0
2017-09-11 09:49:00,937.45,937.45,937.24,937.275,1000.0
2017-09-11 09:50:00,937.2675,937.31,937.01,937.21,1387.0
2017-09-11 09:51:00,936.78,937.57,936.78,937.26,14667.0
2017-09-11 09:52:00,937.1435,937.1435,936.79,936.79,700.0
2017-09-11 09:53:00,937.05,937.05,936.71,936.92,500.0
2017-09-11 09:54:00,937.7,937.78,937.27,937.27,1055.0
2017-09-11 09:55:00,937.91,938.0,937.65,937.785,1600.0
2017-09-11 09:56:00,937.86,937.86,937.86,937.86,300.0
2017-09-11 09:57:00,937.0076,938.08,937.0076,937.93,1600.0
2017-09-11 09:58:00,937.25,937.4744,937.1,937.225,1800.0
2017-09-11 09:59:00,937.27,937.5,937.0001,937.5,600.0
2017-09-11 10:00:00,936.85,936.93,936.135,936.9,3873.0
2017-09-11 10:01:00,937.0199,937.27,936.8484,936.85,1260.0
2017-09-11 10:02:00,937.17,937.3,936.82,937.25,1998.0
2017-09-11 10:03:00,937.24,937.59,937.02,937.02,4804.0
2017-09-11 10:04:00,936.8501,937.22,936.8501,937.15,2421.0
2017-09-11 10:05:00,936.6296,936.9,936.42,936.9,752.0
2017-09-11 10:06:00,936.01,936.4,936.01,936.4,724.0
2017-09-11 10:07:00,936.7,936.7,936.39,936.53,1100.0
2017-09-11 10:08:00,936.33,936.73,936.33,936.52,900.0
2017-09-11 10:09:00,936.225,936.56,936.225,936.56,1100.0
2017-09-11 10:10:00,936.5435,936.79,936.5435,936.61,3800.0
2017-09-11 10:11:00,936.52,936.65,936.4,936.65,700.0
2017-09-11 10:12:00,936.55,936.84,936.4501,936.535,1500.0
2017-09-11 10:13:00,936.49,936.78,936.46,936.53,1400.0
2017-09-11 10:14:00,936.67,936.77,936.13,936.13,1400.0
2017-09-11 10:15:00,936.66,936.84,936.45,936.5,3100.0
2017-09-11 10:16:00,937.0,937.0,936.71,936.71,500.0
2017-09-11 10:17:00,936.935,937.01,936.81,936.96,1200.0
2017-09-11 10:18:00,936.78,936.78,936.78,936.78,100.0
2017-09-11 10:19:00,936.5632,936.7885,936.5632,936.66,800.0
2017-09-11 10:20:00,936.5,936.84,936.5,936.64,1110.0
2017-09-11 10:21:00,937.2245,937.2245,936.83,936.83,500.0
2017-09-11 10:22:00,937.46,937.46,937.42,937.42,300.0
2017-09-11 10:23:00,937.57,937.85,937.36,937.39,3600.0
2017-09-11 10:24:00,937.55,937.82,937.37,937.82,2300.0
2017-09-11 10:25:00,937.47,937.47,937.14,937.14,300.0
2017-09-11 10:26:00,937.54,937.54,937.3013,937.3013,2262.0
2017-09-11 10:27:00,937.36,937.7,937.35,937.35,2650.0
2017-09-11 10:28:00,937.38,937.48,937.35,937.48,660.0
2017-09-11 10:29:00,937.2275,937.2275,937.2275,937.2275,100.0
2017-09-11 10:30:00,937.19,937.19,937.19,937.19,200.0
2017-09-11 10:31:00,937.46,937.64,937.2,937.2,800.0
2017-09-11 10:32:00,937.01,937.23,937.01,937.23,832.0
2017-09-11 10:33:00,936.51,937.0,936.51,936.995,1108.0
2017-09-11 10:34:00,936.66,936.7899,936.51,936.515,625.0
2017-09-11 10:35:00,936.3925,936.57,936.22,936.57,550.0
2017-09-11 10:36:00,936.33,936.38,936.33,936.38,3863.0
2017-09-11 10:37:00,935.4,936.2495,935.4,936.1344,982.0
2017-09-11 10:38:00,935.2406,935.5529,935.2091,935.37,762.0
2017-09-11 10:39:00,935.49,935.6,935.48,935.48,983.0
2017-09-11 10:40:00,935.85,935.95,935.5501,935.58,2964.0
2017-09-11 10:41:00,935.45,935.8032,935.19,935.67,1740.0
2017-09-11 10:42:00,935.42,935.59,935.31,935.31,1100.0
2017-09-11 10:43:00,935.16,935.32,935.16,935.32,700.0
2017-09-11 10:44:00,935.0403,935.2,935.01,935.04,600.0
2017-09-11 10:45:00,934.32,934.94,934.32,934.94,300.0
2017-09-11 10:46:00,934.3964,934.55,934.2572,934.3,3050.0
2017-09-11 10:47:00,933.8856,934.3883,933.54,934.3883,2200.0
2017-09-11 10:48:00,934.0,934.0,933.875,933.885,2431.0
2017-09-11 10:49:00,934.3059,934.56,934.01,934.01,10431.0
2017-09-11 10:50:00,934.01,934.2,934.01,934.14,900.0
2017-09-11 10:51:00,934.025,934.04,934.0,934.04,480.0
2017-09-11 10:53:00,933.795,933.92,933.45,933.92,500.0
2017-09-11 10:54:00,933.6587,933.68,933.595,933.63,1100.0
2017-09-11 10:55:00,933.54,933.83,933.48,933.66,993.0
2017-09-11 10:56:00,933.13,933.58,933.055,933.54,1975.0
2017-09-11 10:57:00,932.765,933.42,932.6,933.42,2917.0
2017-09-11 10:58:00,932.54,932.82,932.48,932.76,800.0
2017-09-11 10:59:00,932.4199,932.4199,931.91,932.0,3244.0
2017-09-11 11:00:00,932.33,932.33,931.75,932.13,1836.0
2017-09-11 11:01:00,932.01,932.24,932.01,932.06,2352.0
2017-09-11 11:02:00,932.49,932.5,932.02,932.05,1442.0
2017-09-11 11:03:00,933.23,933.23,932.68,932.68,200.0
2017-09-11 11:04:00,933.33,933.33,932.83,932.83,1236.0
2017-09-11 11:05:00,933.355,933.55,933.31,933.55,1600.0
2017-09-11 11:06:00,933.21,933.44,933.21,933.44,1972.0
2017-09-11 11:07:00,933.02,933.21,933.02,933.12,600.0
2017-09-11 11:08:00,933.44,933.6,933.34,933.34,1621.0
2017-09-11 11:09:00,932.4,933.4084,932.4,933.4084,2696.0
2017-09-11 11:10:00,932.43,932.43,932.43,932.43,300.0
2017-09-11 11:11:00,932.1,932.6304,932.1,932.44,1540.0
2017-09-11 11:12:00,931.6856,932.0,931.51,932.0,1225.0
2017-09-11 11:13:00,932.0,932.0,932.0,932.0,100.0
2017-09-11 11:14:00,931.84,932.02,931.62,931.98,1091.0
2017-09-11 11:15:00,932.0,932.08,931.67,931.67,900.0
2017-09-11 11:16:00,931.59,931.89,931.59,931.75,1400.0
2017-09-11 11:17:00,931.807,931.807,931.807,931.807,100.0
2017-09-11 11:18:00,931.265,931.265,931.26,931.26,200.0
2017-09-11 11:19:00,931.42,931.42,931.31,931.36,500.0
2017-09-11 11:20:00,931.72,931.72,931.56,931.56,400.0
2017-09-11 11:21:00,931.7,931.78,931.7,931.78,400.0
2017-09-11 11:22:00,931.7,931.84,931.7,931.74,600.0
2017-09-11 11:23:00,931.19,931.62,931.19,931.62,600.0
2017-09-11 11:24:00,930.57,931.32,930.55,931.2679,3146.0
2017-09-11 11:25:00,930.31,930.62,930.11,930.62,2800.0
2017-09-11 11:26:00,930.79,931.13,930.33,930.33,1500.0
2017-09-11 11:27:00,931.375,931.375,931.03,931.03,400.0
2017-09-11 11:28:00,931.7,931.7,931.1389999999999,931.39,650.0
2017-09-11 11:29:00,931.75,931.8,931.7,931.7,1000.0
